Node id | Latitud | Longitud
315031095 | 39.0008 | -3.3788 
315031094 | 38.9993 | -3.3800 
315031093 | 38.9902 | -3.3849 
315031092 | 38.9883 | -3.3855 
315031091 | 38.9870 | -3.3857 
315031090 | 38.9529 | -3.3889 
315031089 | 38.9176 | -3.3917 
1005568917 | 38.8873 | -3.3942 
315031088 | 38.8841 | -3.3945 
1005571470 | 38.8820 | -3.3947 
1005566217 | 38.8788 | -3.3950 
315031087 | 38.7939 | -3.4053 
315031086 | 38.7929 | -3.4055 
315031085 | 38.7915 | -3.4055 
315031084 | 38.7901 | -3.4053 
315031077 | 38.7877 | -3.4047 
897892113 | 38.7811 | -3.4021 
897892513 | 38.7744 | -3.3999 
897892687 | 38.7676 | -3.3975 
315031078 | 38.7609 | -3.3953 
315031079 | 38.7590 | -3.3947 
897910310 | 38.7582 | -3.3945 
315031080 | 38.7574 | -3.3944 
897910150 | 38.7565 | -3.3943 
315031081 | 38.7555 | -3.3944 
897910368 | 38.7544 | -3.3947 
315031082 | 38.7534 | -3.3951 
897910178 | 38.7494 | -3.3971 
897910423 | 38.7452 | -3.3990 
315031083 | 38.7369 | -3.4028 
489784522 | 38.6985 | -3.4193 
489784533 | 38.6752 | -3.4322 
489784540 | 38.6461 | -3.4506 
489784548 | 38.6392 | -3.4540 
489784553 | 38.6364 | -3.4545 
489784558 | 38.6327 | -3.4543 
489784572 | 38.6210 | -3.4529 
772391149 | 38.6185 | -3.4527 
772391103 | 38.6162 | -3.4533 
772391169 | 38.6142 | -3.4548 
772391186 | 38.6127 | -3.4572 
772391039 | 38.6117 | -3.4611 
772391055 | 38.6105 | -3.4644 
772391121 | 38.6088 | -3.4665 
772391138 | 38.6081 | -3.4672 
772391202 | 38.6054 | -3.4683 
772391199 | 38.6001 | -3.4708 
772391051 | 38.5976 | -3.4720 
772391068 | 38.5955 | -3.4738 
772391135 | 38.5940 | -3.4760 
772391152 | 38.5885 | -3.4868 
772391214 | 38.5852 | -3.4931 
772391021 | 38.5841 | -3.4944 
772391086 | 38.5823 | -3.4954 
772391125 | 38.5807 | -3.4954 
772391190 | 38.5779 | -3.4948 
772391206 | 38.5693 | -3.4926 
772391059 | 38.5617 | -3.4907 
772391075 | 38.5599 | -3.4903 
772391142 | 38.5585 | -3.4904 
772391159 | 38.5510 | -3.4924 
772391009 | 38.5465 | -3.4936 
772391217 | 38.5436 | -3.4947 
772391071 | 38.5418 | -3.4962 
772391089 | 38.5392 | -3.4991 
772391155 | 38.5373 | -3.5006 
772391172 | 38.5349 | -3.5008 
772391025 | 38.5332 | -3.5001 
772391042 | 38.5297 | -3.4971 
772391107 | 38.5260 | -3.4939 
772391106 | 38.5242 | -3.4929 
772391171 | 38.5224 | -3.4930 
772391189 | 38.5215 | -3.4933 
772391041 | 38.5201 | -3.4945 
772391058 | 38.5187 | -3.4970 
772391124 | 38.5174 | -3.4991 
772391141 | 38.5152 | -3.5012 
772391205 | 38.5110 | -3.5050 
772391201 | 38.5073 | -3.5083 
772391054 | 38.5051 | -3.5103 
772391070 | 38.5034 | -3.5110 
772391137 | 38.5018 | -3.5110 
772391154 | 38.5003 | -3.5103 
772391216 | 38.4990 | -3.5091 
772391024 | 38.4961 | -3.5056 
772391088 | 38.4950 | -3.5045 
772391129 | 38.4935 | -3.5038 
772391192 | 38.4901 | -3.5030 
772391209 | 38.4871 | -3.5023 
772391063 | 38.4846 | -3.5018 
772391079 | 38.4828 | -3.5006 
772391145 | 38.4813 | -3.4991 
772391163 | 38.4789 | -3.4968 
772391015 | 38.4770 | -3.4947 
772391008 | 38.4753 | -3.4935 
772391074 | 38.4739 | -3.4932 
772391094 | 38.4722 | -3.4933 
772391158 | 38.4707 | -3.4932 
772391175 | 38.4693 | -3.4926 
772391027 | 38.4682 | -3.4914 
772391045 | 38.4671 | -3.4898 
772391110 | 38.4657 | -3.4885 
772391064 | 38.4639 | -3.4875 
772391131 | 38.4620 | -3.4869 
772391146 | 38.4594 | -3.4863 
772391210 | 38.4577 | -3.4861 
772391016 | 38.4562 | -3.4864 
772391080 | 38.4539 | -3.4876 
772391098 | 38.4521 | -3.4882 
772391164 | 38.4505 | -3.4879 
772391161 | 38.4488 | -3.4878 
772391012 | 38.4474 | -3.4881 
772391030 | 38.4445 | -3.4891 
772391096 | 38.4432 | -3.4900 
772391112 | 38.4422 | -3.4912 
772391177 | 38.4409 | -3.4940 
772391194 | 38.4397 | -3.4954 
772391047 | 38.4385 | -3.4962 
772391085 | 38.4373 | -3.4965 
772391151 | 38.4360 | -3.4964 
772391168 | 38.4341 | -3.4959 
772391020 | 38.4310 | -3.4953 
772391038 | 38.4287 | -3.4949 
772391102 | 38.4276 | -3.4950 
772391120 | 38.4263 | -3.4956 
772391185 | 38.4246 | -3.4968 
772391181 | 38.4227 | -3.4980 
772391033 | 38.4209 | -3.4984 
772391050 | 38.4192 | -3.4982 
772391116 | 38.4168 | -3.4968 
772391104 | 38.4142 | -3.4956 
772391122 | 38.4134 | -3.4956 
772391187 | 38.4125 | -3.4959 
772391203 | 38.4114 | -3.4965 
772391056 | 38.4101 | -3.4980 
772391072 | 38.4091 | -3.4988 
772391139 | 38.4080 | -3.4995 
772391176 | 38.4062 | -3.5000 
772391029 | 38.4045 | -3.4999 
772391046 | 38.4036 | -3.4999 
772391111 | 38.4026 | -3.4998 
772391130 | 38.4014 | -3.5000 
772391193 | 38.4007 | -3.5007 
772391093 | 38.3998 | -3.5015 
772391109 | 38.3977 | -3.5039 
772391174 | 38.3965 | -3.5051 
772391191 | 38.3949 | -3.5059 
772391044 | 38.3935 | -3.5061 
772391061 | 38.3924 | -3.5060 
772391127 | 38.3903 | -3.5056 
772391035 | 38.3888 | -3.5058 
772391100 | 38.3870 | -3.5066 
772391118 | 38.3848 | -3.5072 
772391183 | 38.3821 | -3.5077 
772391200 | 38.3795 | -3.5086 
772391052 | 38.3778 | -3.5086 
772391069 | 38.3759 | -3.5073 
1183688117 | 38.3753 | -3.5064 
1183685849 | 38.3749 | -3.5055 
1183687508 | 38.3746 | -3.5048 
772391136 | 38.3745 | -3.5041 
772391134 | 38.3740 | -3.5015 
772391197 | 38.3731 | -3.4995 
772391213 | 38.3715 | -3.4971 
772391067 | 38.3688 | -3.4945 
772391083 | 38.3646 | -3.4926 
772391150 | 38.3624 | -3.4923 
772391166 | 38.3605 | -3.4929 
772391018 | 38.3593 | -3.4946 
772391057 | 38.3584 | -3.4962 
772391123 | 38.3572 | -3.4970 
772391140 | 38.3557 | -3.4973 
772391204 | 38.3536 | -3.4969 
772391005 | 38.3512 | -3.4964 
772391073 | 38.3498 | -3.4963 
772391092 | 38.3487 | -3.4955 
772391157 | 38.3471 | -3.4939 
772391153 | 38.3454 | -3.4930 
772391215 | 38.3438 | -3.4930 
772391023 | 38.3423 | -3.4928 
772391105 | 38.3409 | -3.4924 
772391170 | 38.3390 | -3.4925 
772391188 | 38.3379 | -3.4930 
772391040 | 38.3368 | -3.4939 
772391207 | 38.3355 | -3.4957 
772391060 | 38.3350 | -3.4974 
772391076 | 38.3344 | -3.4988 
772391143 | 38.3336 | -3.4999 
772391160 | 38.3327 | -3.5006 
772391010 | 38.3304 | -3.5014 
772391028 | 38.3279 | -3.5020 
772391095 | 38.3258 | -3.5013 
772391090 | 38.3241 | -3.4993 
772391156 | 38.3234 | -3.4972 
772391173 | 38.3232 | -3.4951 
772391026 | 38.3231 | -3.4932 
772391043 | 38.3235 | -3.4910 
772391108 | 38.3234 | -3.4896 
772391006 | 38.3229 | -3.4881 
772391048 | 38.3227 | -3.4866 
772391113 | 38.3222 | -3.4845 
772391132 | 38.3219 | -3.4836 
772391195 | 38.3208 | -3.4824 
772391211 | 38.3199 | -3.4817 
772391065 | 38.3183 | -3.4811 
772391081 | 38.3167 | -3.4810 
772391147 | 38.3152 | -3.4807 
772391144 | 38.3137 | -3.4798 
772391208 | 38.3123 | -3.4785 
772391014 | 38.3108 | -3.4776 
772391077 | 38.3093 | -3.4775 
772391097 | 38.3083 | -3.4778 
524172854 | 38.3055 | -3.4796 
772391178 | 38.3039 | -3.4804 
524172853 | 38.3021 | -3.4806 
524172852 | 38.2994 | -3.4798 
524172850 | 38.2971 | -3.4788 
524172845 | 38.2955 | -3.4788 
524172839 | 38.2928 | -3.4793 
524172835 | 38.2904 | -3.4794 
524172831 | 38.2865 | -3.4790 
772391162 | 38.2850 | -3.4790 
524172826 | 38.2836 | -3.4794 
524172823 | 38.2816 | -3.4805 
524172819 | 38.2798 | -3.4849 
524172815 | 38.2793 | -3.4930 
524172812 | 38.2786 | -3.4947 
524172809 | 38.2770 | -3.4963 
524172806 | 38.2741 | -3.4971 
524172804 | 38.2721 | -3.4956 
524172801 | 38.2693 | -3.4923 
524172789 | 38.2673 | -3.4920 
524172786 | 38.2643 | -3.4925 
524172782 | 38.2554 | -3.5016 
524172778 | 38.2529 | -3.5031 
524172775 | 38.2488 | -3.5026 
524172770 | 38.2434 | -3.5059 
524172768 | 38.2392 | -3.5083 
524172763 | 38.2371 | -3.5129 
524172760 | 38.2349 | -3.5162 
524172755 | 38.2338 | -3.5170 
524172754 | 38.2316 | -3.5170 
524172753 | 38.2275 | -3.5165 
524172752 | 38.2216 | -3.5153 
524172751 | 38.2189 | -3.5159 
524172749 | 38.2167 | -3.5171 
524172748 | 38.2124 | -3.5198 
524172744 | 38.2088 | -3.5215 
524172742 | 38.2018 | -3.5238 
524172741 | 38.1966 | -3.5266 
524172740 | 38.1943 | -3.5290 
524172739 | 38.1918 | -3.5316 
524172967 | 38.1899 | -3.5332 
524172738 | 38.1893 | -3.5337 
524172964 | 38.1878 | -3.5347 
524172962 | 38.1852 | -3.5373 
524172959 | 38.1819 | -3.5392 
524172957 | 38.1800 | -3.5435 
524172943 | 38.1792 | -3.5459 
524172941 | 38.1769 | -3.5493 
524172935 | 38.1740 | -3.5507 
524172930 | 38.1715 | -3.5512 
524172927 | 38.1641 | -3.5553 
524172926 | 38.1599 | -3.5591 
524173513 | 38.1582 | -3.5598 
524173501 | 38.1561 | -3.5598 
524173499 | 38.1532 | -3.5591 
524173498 | 38.1497 | -3.5601 
524173497 | 38.1457 | -3.5615 
524173496 | 38.1432 | -3.5632 
524173494 | 38.1390 | -3.5639 
522853706 | 38.1371 | -3.5625 
522853703 | 38.1369 | -3.5615 
522853701 | 38.1361 | -3.5598 
522853699 | 38.1350 | -3.5562 
522853696 | 38.1337 | -3.5524 
522853694 | 38.1322 | -3.5510 
522853691 | 38.1300 | -3.5512 
522853690 | 38.1260 | -3.5527 
522853688 | 38.1165 | -3.5587 
522853501 | 38.1083 | -3.5651 
522853496 | 38.1029 | -3.5678 
522853492 | 38.0993 | -3.5690 
522853487 | 38.0947 | -3.5707 
522853484 | 38.0926 | -3.5728 
522853483 | 38.0888 | -3.5762 
522853481 | 38.0851 | -3.5810 
522853479 | 38.0799 | -3.5833 
522853472 | 38.0743 | -3.5860 
522853471 | 38.0640 | -3.5908 
522853470 | 38.0476 | -3.5980 
522853467 | 38.0452 | -3.5992 
522853465 | 38.0434 | -3.6035 
522853459 | 38.0420 | -3.6070 
524201206 | 38.0412 | -3.6096 
524201211 | 38.0398 | -3.6132 
524201214 | 38.0358 | -3.6169 
524201217 | 38.0323 | -3.6204 
524201218 | 38.0295 | -3.6233 
524201219 | 38.0274 | -3.6271 
524201222 | 38.0224 | -3.6310 
524201224 | 38.0201 | -3.6346 
524201228 | 38.0195 | -3.6379 
524201230 | 38.0190 | -3.6434 
524201232 | 38.0160 | -3.6631 
524201237 | 38.0144 | -3.6756 
524201239 | 38.0125 | -3.6799 
524201242 | 38.0080 | -3.6878 
524201244 | 38.0021 | -3.6961 
524201247 | 38.0010 | -3.7016 
524201248 | 38.0006 | -3.7074 
524201252 | 37.9970 | -3.7335 
524201256 | 37.9959 | -3.7445 
524201259 | 37.9933 | -3.7513 
524201261 | 37.9888 | -3.7598 
524201262 | 37.9873 | -3.7651 
524201264 | 37.9899 | -3.7905 
524201267 | 37.9913 | -3.7929 
524201269 | 37.9941 | -3.7936 
524201271 | 37.9972 | -3.7944 
524201273 | 38.0003 | -3.7968 
524201275 | 38.0022 | -3.8018 
524201278 | 38.0022 | -3.8046 
524201279 | 38.0020 | -3.8094 
524201280 | 38.0022 | -3.8106 
524201282 | 38.0057 | -3.8213 
404124628 | 38.0075 | -3.8250 
404124621 | 38.0093 | -3.8296 
404124617 | 38.0103 | -3.8319 
404124611 | 38.0103 | -3.8319 
404124605 | 38.0102 | -3.8320 
404124599 | 38.0102 | -3.8320 
404124594 | 38.0104 | -3.8325 
404124590 | 38.0122 | -3.8370 
1224134584 | 38.0126 | -3.8381 
404124586 | 38.0134 | -3.8395 
1224135953 | 38.0138 | -3.8401 
404124581 | 38.0179 | -3.8447 
404124578 | 38.0191 | -3.8463 
404124571 | 38.0199 | -3.8480 
404124567 | 38.0206 | -3.8505 
404124556 | 38.0208 | -3.8535 
404124552 | 38.0206 | -3.8557 
404124549 | 38.0184 | -3.8612 
404124544 | 38.0169 | -3.8670 
404124541 | 38.0143 | -3.8795 
404124537 | 38.0138 | -3.8811 
404124532 | 38.0129 | -3.8828 
404124529 | 38.0108 | -3.8849 
404124524 | 38.0093 | -3.8865 
404124521 | 38.0072 | -3.8918 
404124516 | 38.0027 | -3.9053 
1224136334 | 38.0023 | -3.9064 
404124511 | 38.0021 | -3.9079 
1224134767 | 38.0019 | -3.9095 
1224135761 | 38.0019 | -3.9109 
404124506 | 38.0024 | -3.9165 
404124503 | 38.0031 | -3.9204 
1224136132 | 38.0056 | -3.9294 
404124500 | 38.0057 | -3.9301 
1224135495 | 38.0060 | -3.9319 
404124496 | 38.0061 | -3.9371 
404124492 | 38.0061 | -3.9523 
404124488 | 38.0060 | -3.9649 
404124485 | 38.0062 | -3.9677 
404124481 | 38.0065 | -3.9693 
404124478 | 38.0072 | -3.9709 
404124474 | 38.0079 | -3.9719 
404124470 | 38.0096 | -3.9731 
404124466 | 38.0110 | -3.9742 
404124453 | 38.0121 | -3.9756 
404124451 | 38.0127 | -3.9767 
404124446 | 38.0133 | -3.9787 
404124442 | 38.0134 | -3.9846 
404124437 | 38.0137 | -3.9885 
404124434 | 38.0162 | -4.0034 
404124432 | 38.0186 | -4.0182 
404124428 | 38.0230 | -4.0323 
404124424 | 38.0236 | -4.0390 
404124421 | 38.0243 | -4.0509 
404124418 | 38.0247 | -4.0533 
1117178358 | 38.0256 | -4.0556 
404124413 | 38.0267 | -4.0577 
404124409 | 38.0275 | -4.0599 
404124404 | 38.0280 | -4.0622 
404124396 | 38.0281 | -4.0653 
404124390 | 38.0281 | -4.0654 
404124384 | 38.0281 | -4.0656 
404124379 | 38.0281 | -4.0656 
404124374 | 38.0281 | -4.0662 
404124370 | 38.0281 | -4.0697 
404124367 | 38.0280 | -4.0735 
404124365 | 38.0280 | -4.0785 
404124361 | 38.0279 | -4.0845 
404124346 | 38.0277 | -4.0860 
404124341 | 38.0273 | -4.0876 
404124337 | 38.0266 | -4.0889 
404124335 | 38.0120 | -4.0986 
404124332 | 38.0107 | -4.0998 
404124328 | 38.0098 | -4.1012 
404124325 | 38.0079 | -4.1066 
404124321 | 38.0076 | -4.1086 
404124317 | 38.0076 | -4.1106 
404124315 | 38.0082 | -4.1129 
404124312 | 38.0111 | -4.1175 
404124306 | 38.0184 | -4.1283 
404124303 | 38.0260 | -4.1395 
404124301 | 38.0273 | -4.1417 
404124298 | 38.0280 | -4.1438 
404124296 | 38.0283 | -4.1460 
404124293 | 38.0280 | -4.1486 
404124291 | 38.0245 | -4.1620 
1122071811 | 38.0238 | -4.1636 
404124289 | 38.0231 | -4.1651 
404124285 | 38.0138 | -4.1726 
404124283 | 38.0046 | -4.1796 
404124282 | 38.0034 | -4.1808 
404124279 | 38.0023 | -4.1826 
404124275 | 38.0015 | -4.1853 
404124270 | 38.0006 | -4.1905 
404124267 | 38.0006 | -4.1931 
404124264 | 38.0011 | -4.1954 
404124261 | 38.0056 | -4.2049 
404124258 | 38.0070 | -4.2074 
404124254 | 38.0106 | -4.2106 
404124250 | 38.0121 | -4.2120 
404124245 | 38.0131 | -4.2135 
404124239 | 38.0139 | -4.2152 
404124235 | 38.0143 | -4.2174 
404124234 | 38.0141 | -4.2197 
404124228 | 38.0120 | -4.2252 
938564964 | 38.0071 | -4.2338 
938564966 | 38.0063 | -4.2503 
938564967 | 38.0013 | -4.2574 
938564968 | 37.9890 | -4.2737 
972699194 | 37.9869 | -4.2763 
972699578 | 37.9849 | -4.2789 
972698947 | 37.9828 | -4.2816 
938564969 | 37.9806 | -4.2844 
972699573 | 37.9800 | -4.2853 
972698884 | 37.9795 | -4.2862 
972699733 | 37.9791 | -4.2872 
972699687 | 37.9787 | -4.2882 
972699102 | 37.9786 | -4.2893 
972699476 | 37.9784 | -4.2903 
972728798 | 37.9785 | -4.2915 
938564970 | 37.9786 | -4.2926 
972728891 | 37.9788 | -4.2933 
972728824 | 37.9791 | -4.2941 
972728951 | 37.9795 | -4.2951 
972729008 | 37.9806 | -4.2978 
972728794 | 37.9829 | -4.3030 
938564971 | 37.9873 | -4.3135 
1013895152 | 37.9879 | -4.3148 
1013895053 | 37.9883 | -4.3160 
1013894942 | 37.9887 | -4.3173 
1013895340 | 37.9889 | -4.3187 
1013895183 | 37.9893 | -4.3217 
1013895010 | 37.9897 | -4.3244 
1013894905 | 37.9902 | -4.3279 
1013895256 | 37.9905 | -4.3298 
1013894978 | 37.9905 | -4.3309 
1013894925 | 37.9905 | -4.3320 
1013895036 | 37.9904 | -4.3331 
1013895293 | 37.9902 | -4.3344 
1013894931 | 37.9887 | -4.3391 
1013894991 | 37.9882 | -4.3405 
1013895136 | 37.9879 | -4.3419 
1013895351 | 37.9878 | -4.3434 
938564974 | 37.9879 | -4.3448 
1013895379 | 37.9881 | -4.3457 
1013894957 | 37.9883 | -4.3465 
1013895083 | 37.9886 | -4.3473 
1013895070 | 37.9890 | -4.3480 
1013894963 | 37.9899 | -4.3494 
1013895236 | 37.9904 | -4.3499 
1013895029 | 37.9910 | -4.3503 
1013894910 | 37.9917 | -4.3508 
1013906444 | 37.9973 | -4.3539 
1013906438 | 38.0002 | -4.3554 
1013906457 | 38.0016 | -4.3562 
938564977 | 38.0027 | -4.3570 
972680289 | 38.0033 | -4.3576 
972680003 | 38.0038 | -4.3582 
972679936 | 38.0043 | -4.3589 
972680374 | 38.0046 | -4.3597 
972680151 | 38.0059 | -4.3631 
938564978 | 38.0077 | -4.3678 
972680388 | 38.0080 | -4.3689 
972680454 | 38.0081 | -4.3702 
972680114 | 38.0081 | -4.3713 
972679979 | 38.0079 | -4.3724 
972679922 | 38.0078 | -4.3735 
1013906441 | 38.0077 | -4.3741 
972680422 | 38.0077 | -4.3747 
972680357 | 38.0078 | -4.3756 
972680024 | 38.0080 | -4.3767 
972680071 | 38.0082 | -4.3778 
972680301 | 38.0084 | -4.3789 
972679939 | 38.0083 | -4.3800 
938564979 | 38.0081 | -4.3809 
938564980 | 38.0061 | -4.3868 
938564981 | 38.0060 | -4.3916 
1009085934 | 38.0065 | -4.3943 
1009085948 | 38.0068 | -4.3968 
1009086079 | 38.0064 | -4.3992 
938564982 | 38.0051 | -4.4017 
938564983 | 37.9969 | -4.4070 
1009085861 | 37.9956 | -4.4086 
938564984 | 37.9923 | -4.4159 
1009086004 | 37.9904 | -4.4177 
938564985 | 37.9882 | -4.4180 
938564986 | 37.9862 | -4.4168 
1009086120 | 37.9842 | -4.4162 
1009085977 | 37.9804 | -4.4162 
938564988 | 37.9773 | -4.4172 
1009085907 | 37.9744 | -4.4188 
1009086043 | 37.9713 | -4.4221 
938564989 | 37.9695 | -4.4234 
938564990 | 37.9634 | -4.4246 
1009086070 | 37.9619 | -4.4259 
1009086198 | 37.9590 | -4.4305 
938564991 | 37.9552 | -4.4381 
1009085995 | 37.9557 | -4.4455 
938564992 | 37.9553 | -4.4474 
524237729 | 37.9505 | -4.4540 
524237735 | 37.9490 | -4.4559 
524237736 | 37.9460 | -4.4574 
524237737 | 37.9435 | -4.4608 
524237740 | 37.9425 | -4.4653 
524237743 | 37.9413 | -4.4751 
952375801 | 37.9413 | -4.4769 
952376263 | 37.9413 | -4.4786 
952376079 | 37.9415 | -4.4823 
952376444 | 37.9420 | -4.4893 
952376501 | 37.9420 | -4.4910 
952375984 | 37.9422 | -4.4924 
952376599 | 37.9428 | -4.4946 
952376647 | 37.9431 | -4.4953 
952376074 | 37.9435 | -4.4962 
1013818440 | 37.9439 | -4.4971 
1013819042 | 37.9442 | -4.4977 
524256352 | 37.9449 | -4.4991 
952375847 | 37.9463 | -4.5022 
952376538 | 37.9472 | -4.5042 
952376785 | 37.9479 | -4.5057 
952376129 | 37.9486 | -4.5080 
952376377 | 37.9496 | -4.5110 
952376528 | 37.9508 | -4.5147 
952376609 | 37.9513 | -4.5168 
952376725 | 37.9515 | -4.5188 
952375931 | 37.9518 | -4.5207 
952376664 | 37.9519 | -4.5226 
524256341 | 37.9518 | -4.5244 
952376299 | 37.9516 | -4.5291 
952375835 | 37.9513 | -4.5313 
952376023 | 37.9510 | -4.5324 
524256337 | 37.9506 | -4.5336 
952376795 | 37.9493 | -4.5369 
524238134 | 37.9482 | -4.5386 
972520721 | 37.9476 | -4.5415 
972520666 | 37.9470 | -4.5429 
524238131 | 37.9463 | -4.5441 
972520709 | 37.9441 | -4.5477 
524238129 | 37.9417 | -4.5511 
524238126 | 37.9263 | -4.5776 
952449263 | 37.9254 | -4.5789 
524238123 | 37.9248 | -4.5797 
952449255 | 37.9241 | -4.5803 
952449236 | 37.9233 | -4.5807 
524238119 | 37.9221 | -4.5810 
952449254 | 37.9209 | -4.5811 
952449233 | 37.9200 | -4.5814 
952449229 | 37.9193 | -4.5818 
952449240 | 37.9168 | -4.5831 
1013797345 | 37.9161 | -4.5836 
952449220 | 37.9159 | -4.5838 
952449269 | 37.9152 | -4.5848 
952449210 | 37.9147 | -4.5856 
952449224 | 37.9144 | -4.5862 
952449259 | 37.9142 | -4.5868 
952449252 | 37.9141 | -4.5873 
952449215 | 37.9134 | -4.5905 
524238109 | 37.9126 | -4.5951 
952428923 | 37.9119 | -4.5988 
524246692 | 37.9112 | -4.6023 
524238104 | 37.9110 | -4.6040 
952429252 | 37.9110 | -4.6054 
952429041 | 37.9112 | -4.6067 
952429242 | 37.9114 | -4.6076 
952429033 | 37.9119 | -4.6089 
952429205 | 37.9171 | -4.6227 
524238099 | 37.9226 | -4.6364 
524244761 | 37.9295 | -4.6555 
952303695 | 37.9313 | -4.6600 
952303659 | 37.9317 | -4.6613 
952303852 | 37.9326 | -4.6634 
952303777 | 37.9332 | -4.6651 
952303428 | 37.9336 | -4.6663 
952303416 | 37.9339 | -4.6675 
952303626 | 37.9340 | -4.6685 
952303566 | 37.9340 | -4.6690 
952303524 | 37.9341 | -4.6695 
952303738 | 37.9341 | -4.6702 
952303491 | 37.9339 | -4.6710 
952303707 | 37.9338 | -4.6719 
952303624 | 37.9333 | -4.6735 
952303822 | 37.9325 | -4.6765 
952303785 | 37.9321 | -4.6780 
952303455 | 37.9314 | -4.6794 
952303905 | 37.9311 | -4.6802 
952303582 | 37.9302 | -4.6816 
952303540 | 37.9295 | -4.6826 
952303760 | 37.9282 | -4.6847 
914759940 | 37.9259 | -4.6886 
914759997 | 37.9238 | -4.6919 
914759992 | 37.9230 | -4.6934 
914759952 | 37.9221 | -4.6954 
914760004 | 37.9213 | -4.6976 
914760026 | 37.9212 | -4.6979 
914760015 | 37.9211 | -4.6984 
914759968 | 37.9204 | -4.7012 
914759966 | 37.9198 | -4.7033 
914760023 | 37.9196 | -4.7044 
914759977 | 37.9196 | -4.7057 
914759937 | 37.9195 | -4.7071 
914760027 | 37.9194 | -4.7076 
914759936 | 37.9194 | -4.7085 
914759990 | 37.9193 | -4.7089 
914759951 | 37.9189 | -4.7097 
914760003 | 37.9184 | -4.7109 
914759949 | 37.9177 | -4.7118 
914760002 | 37.9166 | -4.7127 
914759965 | 37.9150 | -4.7140 
914760018 | 37.9142 | -4.7147 
914760010 | 37.9137 | -4.7153 
952336135 | 37.9134 | -4.7157 
952336076 | 37.9131 | -4.7164 
952335768 | 37.9128 | -4.7172 
952335558 | 37.9127 | -4.7176 
914759984 | 37.9126 | -4.7182 
952335658 | 37.9125 | -4.7188 
914760000 | 37.9125 | -4.7193 
408608742 | 37.9125 | -4.7199 
408608743 | 37.9125 | -4.7202 
408608744 | 37.9125 | -4.7204 
408608747 | 37.9126 | -4.7211 
408608748 | 37.9127 | -4.7219 
408608749 | 37.9127 | -4.7227 
408608751 | 37.9128 | -4.7237 
408608752 | 37.9130 | -4.7254 
408608753 | 37.9131 | -4.7273 
408608754 | 37.9131 | -4.7286 
408608756 | 37.9130 | -4.7298 
408608757 | 37.9126 | -4.7313 
408608758 | 37.9121 | -4.7327 
408608760 | 37.9109 | -4.7352 
408608761 | 37.9101 | -4.7370 
408608762 | 37.9092 | -4.7388 
408608763 | 37.9080 | -4.7413 
408608765 | 37.9067 | -4.7442 
408608766 | 37.9059 | -4.7457 
